Channel,keV,Aluminium,Calcium,Iron,Magnesium,Oxygen,Silicon,Titanium,Potassium,Thorium,Uranium
349,6728.400000000001,-0.0,1.7513603075450574e-05,0.0034698413856177703,-0.0,0.003321621265765823,2.5202434996993565e-05,-0.0,-0.0,-0.0,-0.0
350,6746.2,-0.0,2.6552566344174492e-05,0.0033585231623000124,-0.0,0.003501924366938915,4.8362309159016254e-05,-0.0,-0.0,-0.0,-0.0
351,6764.0,-0.0,5.090264740476591e-05,0.003193928364024826,-0.0,0.0037000068554698864,7.96501245359715e-05,-0.0,-0.0,-0.0,-0.0
352,6781.8,-0.0,5.799127578888341e-05,0.0029823160575718644,-0.0,0.0039077290513985525,9.747500217747731e-05,-0.0,-0.0,-0.0,-0.0
353,6799.6,-0.0,5.655343280368543e-05,0.002751977851222766,-0.0,0.004100447074092339,0.00010308286889602243,-0.0,-0.0,-0.0,-0.0
354,6817.400000000001,1.809502611186157e-05,5.564830594126274e-05,0.0025081963390801263,-0.0,0.004290003653367157,0.00010962014507460193,-0.0,-0.0,-0.0,-0.0
355,6835.200000000001,3.1872051720873836e-05,5.7102795105023376e-05,0.002308167688879246,-0.0,0.004467941783866356,0.00011602432198976514,-0.0,-0.0,-0.0,-0.0
356,6853.0,2.5123242906867008e-05,3.755644551465104e-05,0.0020813772896624196,-0.0,0.004636457870160914,0.00010479799413251012,-0.0,-0.0,-0.0,-0.0
357,6870.8,3.081533649401225e-05,2.2985396295873847e-05,0.0018888228073084296,-0.0,0.004788946288262817,9.165791069149195e-05,-0.0,-0.0,-0.0,-0.0
358,6888.6,5.273241724759573e-05,3.2888593265711284e-05,0.0016560013999488287,-0.0,0.004931097960478358,9.19040627491123e-05,-0.0,-0.0,-0.0,-0.0
359,6906.400000000001,7.899861768742125e-05,5.7310719891723014e-05,0.0014662967383391183,-0.0,0.005051461452421591,0.00011083520661100035,-0.0,-0.0,-0.0,-0.0
360,6924.200000000001,8.998460707948684e-05,6.781810179115811e-05,0.0013119874409520979,-0.0,0.005148029972365379,0.0001162250534625903,-0.0,-0.0,-0.0,-0.0
361,6942.0,8.489812340004458e-05,5.9273918841602705e-05,0.0011127004839016053,-0.0,0.005232348934882906,0.00010705515590683333,-0.0,-0.0,-0.0,-0.0
362,6959.8,7.435533457753107e-05,4.63423267696913e-05,0.0009856924670916165,-0.0,0.005285441913725004,9.096241205528318e-05,-0.0,-0.0,-0.0,-0.0
363,6977.6,7.610364083406805e-05,4.492353912766316e-05,0.000881406995604018,-0.0,0.0053241555679783455,9.10251193605723e-05,-0.0,-0.0,-0.0,-0.0
364,6995.400000000001,6.86076729069168e-05,3.283941259559753e-05,0.0008065897713770782,-0.0,0.005320180658911051,7.447876203422729e-05,-0.0,-0.0,-0.0,-0.0
365,7013.200000000001,7.112825809025894e-05,3.589677905943342e-05,0.0007614255279545726,-0.0,0.005285115847759536,7.338700284938283e-05,-0.0,-0.0,-0.0,-0.0
366,7031.0,5.747094158463824e-05,2.0089569021979794e-05,0.0006620877630433934,1.1027122120923659e-05,0.005223075407953643,5.707686490335867e-05,-0.0,-0.0,-0.0,-0.0
367,7048.8,6.406447781971727e-05,2.3786901732514557e-05,0.0005872274618206405,7.665191444789159e-05,0.005139285374521402,5.933746811704536e-05,-0.0,-0.0,-0.0,-0.0
368,7066.6,5.6761284727422406e-05,1.6704642855894746e-05,0.0005027064233011761,0.00015299561784784063,0.005026216451185125,4.474597265099959e-05,-0.0,-0.0,-0.0,-0.0
369,7084.400000000001,5.3344990264036485e-05,3.1521207672120384e-05,0.00039843319124573714,0.0003914705289421309,0.0048832391656294955,3.17950461685139e-05,-0.0,-0.0,-0.0,-0.0
370,7102.200000000001,5.484088878324503e-05,3.7003257401592036e-05,0.00023337861333228997,0.0006101711469862637,0.004734210388911053,3.017981360930246e-05,-0.0,-0.0,-0.0,-0.0
371,7120.0,5.363304130171859e-05,2.393992686558491e-05,8.845988219805781e-05,0.000862699797551399,0.004563312605151238,2.915523930018377e-05,-0.0,-0.0,-0.0,-0.0
372,7137.8,4.134878763136014e-05,1.698964772755483e-05,-0.0,0.0012114472336220469,0.004373149366126303,1.9879262371639555e-05,-0.0,-0.0,-0.0,-0.0
373,7155.6,2.332676216164704e-05,1.4246747804311352e-06,-0.0,0.0015263382088531487,0.004163664962224612,5.171149646663071e-06,-0.0,-0.0,-0.0,-0.0
374,7173.400000000001,1.3260656803983968e-05,-0.0,-0.0,0.0018113749267996962,0.003937085377715947,-0.0,-0.0,-0.0,-0.0,-0.0
375,7191.200000000001,9.440815737992228e-06,1.1990240068152056e-05,-0.0,0.002160113846689975,0.0037046823091319175,-0.0,-0.0,-0.0,-0.0,-0.0
376,7209.0,-0.0,3.205357146287485e-05,-0.0,0.0025808161515022475,0.0034671107884282066,-0.0,-0.0,-0.0,-0.0,-0.0
377,7226.8,-0.0,4.7589430504653215e-05,-0.0,0.0029609324880357233,0.003232913562206915,-0.0,-0.0,-0.0,-0.0,-0.0
378,7244.6,-0.0,6.82364129201349e-05,-0.0,0.003371748722477109,0.003014762621315569,-0.0,-0.0,-0.0,-0.0,-0.0
379,7262.400000000001,-0.0,7.247523758658914e-05,-0.0,0.0038658842199730896,0.002799157721961665,-0.0,-0.0,-0.0,-0.0,-0.0
380,7280.200000000001,-0.0,7.54114231835326e-05,-0.0,0.004302262711781436,0.002607276496819433,-0.0,-0.0,-0.0,-0.0,-0.0
381,7298.0,-0.0,5.8599654816440165e-05,-0.0,0.004812611814107748,0.0024116225613651805,-0.0,-0.0,-0.0,-0.0,-0.0
382,7315.8,-0.0,8.08239874980808e-05,-0.0,0.005340360910328592,0.0022573936147580295,-0.0,-0.0,-0.0,-0.0,-0.0
383,7333.6,-0.0,6.906417342060486e-05,-0.0,0.005885411993473073,0.0021184476218973672,-0.0,-0.0,-0.0,-0.0,-0.0
384,7351.400000000001,-0.0,0.00013842789372084749,-0.0,0.006406518421089173,0.00203078367847551,-0.0,-0.0,-0.0,-0.0,-0.0
385,7369.200000000001,-0.0,0.00011044344753699563,-0.0,0.0068495916346987505,0.0019729931174868615,-0.0,-0.0,-0.0,-0.0,-0.0
386,7387.0,-0.0,0.00015682555781215614,-0.0,0.007213614234531837,0.0019643304316340165,-0.0,-0.0,-0.0,-0.0,-0.0
387,7404.8,-0.0,0.00013186373431319146,-0.0,0.007561997459089979,0.00198238569421412,2.7972603250848874e-07,-0.0,-0.0,-0.0,-0.0
388,7422.6,-0.0,0.0001392252493711701,-0.0,0.0078401366631233,0.0020192356510806988,-0.0,-0.0,-0.0,-0.0,-0.0
389,7440.400000000001,-0.0,8.305200327960539e-05,-0.0,0.008104299075908364,0.0020641044494569666,-0.0,-0.0,-0.0,-0.0,-0.0
390,7458.200000000001,-0.0,1.565308929007812e-05,-0.0,0.008152502841769313,0.002123182700697199,-0.0,-0.0,-0.0,-0.0,-0.0
391,7476.0,-0.0,3.0482847749284763e-05,-0.0,0.008077047603453825,0.002226636689170054,-0.0,-0.0,-0.0,-0.0,-0.0
392,7493.8,-0.0,3.977473183256344e-05,-0.0,0.008053712783315304,0.002315197598546024,-0.0,-0.0,-0.0,-0.0,-0.0
393,7511.6,-0.0,4.648438820575736e-05,-0.0,0.00794170518194118,0.0023920850372006917,-0.0,-0.0,-0.0,-0.0,-0.0
394,7529.400000000001,-0.0,4.094887193080703e-05,-0.0,0.007750702884345868,0.002449915328354376,-0.0,-0.0,-0.0,-0.0,-0.0
395,7547.200000000001,-0.0,2.8215468221246958e-05,-0.0,0.007326493703916647,0.002523337968596771,-0.0,-0.0,-0.0,-0.0,-0.0
396,7565.0,-0.0,2.4628873491437176e-05,-0.0,0.006952534814097982,0.0025523405594810927,-0.0,-0.0,-0.0,-0.0,-0.0
397,7582.8,-0.0,3.307487832478949e-05,-0.0,0.006399276138660583,0.002593013789531195,-0.0,-0.0,-0.0,-0.0,-0.0
398,7600.6,-0.0,2.991747575754262e-05,-0.0,0.005996951089757205,0.0025587097793371484,-0.0,-0.0,-0.0,-0.0,-0.0
399,7618.400000000001,-0.0,6.837285169776643e-06,-0.0,0.005479646599495827,0.002509722978622125,-0.0,0.0004576969642441389,-0.0,-0.0,-0.0
400,7636.200000000001,-0.0,-0.0,-0.0,0.00495051189562016,0.0024090139662360063,-0.0,0.0010626669833856581,-0.0,-0.0,-0.0
401,7654.0,-0.0,-0.0,-0.0,0.004082610725723383,0.0022750356350288202,-0.0,0.00321694624992758,-0.0,-0.0,-0.0
402,7671.8,-0.0,-0.0,-0.0,0.0031269623580582615,0.0021253320232660798,-0.0,0.005710313966243005,-0.0,-0.0,-0.0
403,7689.6,-0.0,-0.0,-0.0,0.002337185761377454,0.0019433701852411098,-0.0,0.007704694999766673,-0.0,-0.0,-0.0
404,7707.400000000001,-0.0,-0.0,-0.0,0.0016301470396508971,0.001784174213163672,-0.0,0.0092295276175224,-0.0,-0.0,-0.0
405,7725.200000000001,-0.0,-0.0,-0.0,0.0008405173083964868,0.001615460866250504,-0.0,0.010589256582136403,-0.0,-0.0,-0.0
406,7743.0,-0.0,1.1008723221099917e-05,-0.0,0.00020668114625363204,0.0014151898989232246,-0.0,0.011873116976753095,-0.0,-0.0,-0.0
407,7760.8,-0.0,0.00014045036719212374,-0.0,8.25306092303575e-05,0.0011801601461640943,-0.0,0.013078472236819945,-0.0,-0.0,-0.0
408,7778.6,5.981081524808863e-05,0.00032985494558202216,-0.0,-0.0,0.0009361269382774697,-0.0,0.01408902420658249,-0.0,-0.0,-0.0
409,7796.400000000001,8.699337792476238e-05,0.0005011704017134907,-0.0,-0.0,0.0006732460663435025,2.7099408438692203e-06,0.014107508466139144,-0.0,-0.0,-0.0
410,7814.200000000001,0.0002544536499277139,0.0004979590123777471,-0.0,1.4242016451535745e-05,0.0003615663196486615,1.6528012204968872e-05,0.0140605982867637,-0.0,-0.0,-0.0
411,7832.0,0.0004746355661215169,0.0004300370535222953,2.3413372690850712e-05,6.985286649234034e-05,0.00014268369559218496,5.231790814199896e-05,0.0130767265707162,-0.0,6.898146024439858e-05,-0.0
412,7849.8,0.0006360447179327226,0.00013182499324129558,3.4013757294028465e-05,5.632666930169182e-05,5.892430071025088e-05,4.3294351018893615e-05,0.010414944540671897,-0.0,0.00020177398477200817,-0.0
413,7867.6,0.0005904473164631783,9.476986831487614e-05,1.3181017414769128e-06,-0.0,5.8449347247520305e-05,4.307745886108533e-05,0.007839882500798197,-0.0,0.0002005654669016282,-0.0
414,7885.400000000001,0.000323586812501317,0.00011817277723876924,-0.0,-0.0,4.4272074430286884e-05,3.925599531327405e-05,0.005955087844178102,-0.0,9.746950994302216e-05,-0.0
415,7903.200000000001,0.00018364252296708611,8.500293381105928e-05,1.2045146395548134e-05,-0.0,4.800702126907438e-05,4.569688485851137e-05,0.0029014043112685893,-0.0,4.054964780338915e-05,-0.0
416,7921.0,0.00016717184554992568,7.649231513611033e-05,5.693457758044027e-05,3.206035574252065e-05,6.37011106514459e-05,6.247609672798556e-05,4.309952488761382e-05,-0.0,0.00010250826422009108,-0.0
417,7938.8,7.177227484307697e-05,8.272095774296527e-05,0.00021223350886160464,5.523463575025165e-05,7.288129937758735e-05,7.470334541154799e-05,1.1655377962502568e-05,-0.0,0.00010241405146700804,-0.0
418,7956.6,6.632282088376649e-05,7.809424477899722e-05,0.0002820152915600033,5.957644393732863e-05,7.045481894972019e-05,7.410313782636435e-05,-0.0,-0.0,0.00010482081927821443,-0.0
419,7974.400000000001,7.911961888241145e-05,9.917042212714796e-05,0.0003272407339643428,0.00011582280756138859,8.438079006751749e-05,8.95112007334127e-05,-0.0,-0.0,0.0001403044603508207,-0.0
420,7992.200000000001,7.071706605188302e-05,8.046397236488596e-05,0.000248514400500144,5.630303625593141e-05,7.315568141158106e-05,7.685725551633227e-05,-0.0,-0.0,7.082730089152334e-05,-0.0
